index,axis-0,axis-1,axis-2
0.0,34.0,135.32222518544145,43.899998228285014
1.0,34.0,192.03333749841772,53.18888731403112
2.0,34.0,123.58889160344636,192.033334700973
3.0,34.0,76.65555727546601,113.81111082100573
